date,gender,city,category,incidence ,count,avg_age,mid_age,crude_rate
2002,不分男女,花蓮縣,鼻咽,6.43,27,53.33,49,7.67
2002,不分男女,台東縣,鼻咽,6.58,18,45,43.5,7.38
2002,不分男女,金門縣,鼻咽,1.76,1,39,39,1.7
2003,不分男女,台閩地區,鼻咽,5.83,1488,50.12,48.5,6.58
2003,不分男女,台北市,鼻咽,5.37,170,51.42,50,6.47
2003,不分男女,台中市,鼻咽,6.18,166,47.08,46.5,6.56
2003,不分男女,台南市,鼻咽,5.94,130,51.42,49,7
2003,不分男女,高雄市,鼻咽,6,189,50.89,49,6.88
2003,不分男女,基隆市,鼻咽,6.09,27,56.93,57,6.88
2003,不分男女,新竹市,鼻咽,6.94,30,55.27,49,7.84
2003,不分男女,嘉義市,鼻咽,4.48,14,49,46.5,5.19
2003,不分男女,新北市,鼻咽,5.13,206,47.52,45.5,5.6
2003,不分男女,桃園市,鼻咽,5.73,109,48.56,48,5.98
2003,不分男女,新竹縣,鼻咽,5.81,27,46.59,46,5.88
2003,不分男女,宜蘭縣,鼻咽,6.48,35,53.94,51,7.55
2003,不分男女,苗栗縣,鼻咽,6.33,40,52.88,55.5,7.13
2003,不分男女,彰化縣,鼻咽,5.91,85,49.59,50,6.46
2003,不分男女,南投縣,鼻咽,6.38,40,54.85,52,7.4
2003,不分男女,雲林縣,鼻咽,5.84,48,48.4,47,6.48
2003,不分男女,嘉義縣,鼻咽,6.35,43,51.67,51,7.67
2003,不分男女,屏東縣,鼻咽,7.2,77,50.45,48,8.52
2003,不分男女,澎湖縣,鼻咽,9.64,11,54.73,53,11.92
2003,不分男女,花蓮縣,鼻咽,4.56,19,51.63,50,5.41
2003,不分男女,台東縣,鼻咽,6.82,19,49,47,7.82
2003,不分男女,金門縣,鼻咽,2.76,2,48.5,48.5,3.28
2003,不分男女,連江縣,鼻咽,8.45,1,41,41,11.36
2004,不分男女,台閩地區,鼻咽,5.86,1527,49.79,48,6.73
2004,不分男女,台北市,鼻咽,4.42,144,52.48,51,5.49
2004,不分男女,台中市,鼻咽,5.28,146,47.32,45,5.73
2004,不分男女,台南市,鼻咽,5.99,131,51.62,52,7.04
2004,不分男女,高雄市,鼻咽,6.33,206,48.4,47,7.49
2004,不分男女,基隆市,鼻咽,5.13,24,47.92,48,6.12
2004,不分男女,新竹市,鼻咽,6.38,27,46,46,6.98
2004,不分男女,嘉義市,鼻咽,4.69,15,51.47,46,5.55
2004,不分男女,新北市,鼻咽,5.27,221,49.15,47,5.96
2004,不分男女,桃園市,鼻咽,6.54,126,49.77,48,6.8
2004,不分男女,新竹縣,鼻咽,6.71,34,48.47,47.5,7.28
2004,不分男女,宜蘭縣,鼻咽,8.25,45,55.51,56,9.73
2004,不分男女,苗栗縣,鼻咽,6.69,42,50.55,51,7.49
2004,不分男女,彰化縣,鼻咽,6.31,93,51.16,49,7.06
2004,不分男女,南投縣,鼻咽,6.88,43,48.6,47,7.99
2004,不分男女,雲林縣,鼻咽,4.43,39,52.08,50,5.29
2004,不分男女,嘉義縣,鼻咽,5.94,39,50.74,47,6.99
2004,不分男女,屏東縣,鼻咽,7.77,80,47.06,47,8.89
2004,不分男女,澎湖縣,鼻咽,11.93,12,50.33,55,13.07
2004,不分男女,花蓮縣,鼻咽,5.42,23,53.91,53,6.59
2004,不分男女,台東縣,鼻咽,12.13,34,49.44,49,14.14
2004,不分男女,金門縣,鼻咽,4.31,3,39.67,40,4.65
2005,不分男女,台閩地區,鼻咽,5.78,1541,50.08,49,6.77
2005,不分男女,台北市,鼻咽,5.13,170,51.32,51,6.5
2005,不分男女,台中市,鼻咽,5.37,148,49.96,49,5.77
2005,不分男女,台南市,鼻咽,6.03,137,51.26,50,7.35
2005,不分男女,高雄市,鼻咽,6.25,207,48.79,49,7.52
2005,不分男女,基隆市,鼻咽,4.41,21,53.57,47,5.36
2005,不分男女,新竹市,鼻咽,4.48,19,50.42,53,4.86
2005,不分男女,嘉義市,鼻咽,6.54,20,49.95,51.5,7.36
2005,不分男女,新北市,鼻咽,5.66,246,48.64,48,6.58
2005,不分男女,桃園市,鼻咽,5.97,121,49.64,49,6.44
2005,不分男女,新竹縣,鼻咽,5.51,29,46.59,46,6.07
2005,不分男女,宜蘭縣,鼻咽,6.39,36,53.81,51,7.8
2005,不分男女,苗栗縣,鼻咽,7.47,51,52.63,49,9.11
2005,不分男女,彰化縣,鼻咽,5.52,82,51.1,49,6.23
2005,不分男女,南投縣,鼻咽,5.09,33,51.85,49,6.14
2005,不分男女,雲林縣,鼻咽,5.5,49,52.29,50,6.68
2005,不分男女,嘉義縣,鼻咽,6.68,45,49.91,49,8.08
2005,不分男女,屏東縣,鼻咽,5.93,64,50.36,48,7.12
2005,不分男女,澎湖縣,鼻咽,6.81,7,48.14,52,7.57
2005,不分男女,花蓮縣,鼻咽,6.29,26,49.42,47.5,7.49
2005,不分男女,台東縣,鼻咽,8.27,23,45.96,44,9.63
2005,不分男女,金門縣,鼻咽,7.92,6,43.67,44.5,8.54
2005,不分男女,連江縣,鼻咽,8.22,1,35,35,9.67
2006,不分男女,台閩地區,鼻咽,5.5,1491,50.46,50,6.52
2006,不分男女,台北市,鼻咽,4.96,166,50.71,50,6.31
2006,不分男女,台中市,鼻咽,5.03,145,48.11,46,5.6
2006,不分男女,台南市,鼻咽,5.76,131,50.71,51,7.02
2006,不分男女,高雄市,鼻咽,5.74,193,50.83,51,6.99
2006,不分男女,基隆市,鼻咽,5.02,25,54.16,54,6.4
2006,不分男女,新竹市,鼻咽,4.65,20,46.2,46.5,5.07
2006,不分男女,嘉義市,鼻咽,4.91,16,55.25,52.5,5.87
2006,不分男女,新北市,鼻咽,5.55,240,49.71,48,6.37
2006,不分男女,桃園市,鼻咽,5.81,122,48.61,46,6.38
2006,不分男女,新竹縣,鼻咽,5.5,30,49.3,48.5,6.15
2006,不分男女,宜蘭縣,鼻咽,5.99,33,53.45,52,7.17
2006,不分男女,苗栗縣,鼻咽,7.09,48,51.94,50,8.57
2006,不分男女,彰化縣,鼻咽,5.42,81,50.44,49,6.16
2006,不分男女,南投縣,鼻咽,4.57,28,51.46,53,5.23
2006,不分男女,雲林縣,鼻咽,6.51,57,50.46,49,7.82
2006,不分男女,嘉義縣,鼻咽,4.44,30,52.77,53,5.42
2006,不分男女,屏東縣,鼻咽,7.56,84,53.25,52,9.4
2006,不分男女,澎湖縣,鼻咽,3.79,4,49,51.5,4.36
2006,不分男女,花蓮縣,鼻咽,3.35,14,54.21,55,4.05
2006,不分男女,台東縣,鼻咽,7.86,22,50,49,9.32
2006,不分男女,金門縣,鼻咽,1.98,2,54.5,54.5,2.61
2007,不分男女,台閩地區,鼻咽,5.78,1615,50.6,49,7.03
2007,不分男女,台北市,鼻咽,4.93,171,51.6,51,6.5
2007,不分男女,台中市,鼻咽,6.5,190,51.09,49,7.29
2007,不分男女,台南市,鼻咽,6.25,144,50.42,50,7.7
2007,不分男女,高雄市,鼻咽,6.55,226,49.81,49,8.17
2007,不分男女,基隆市,鼻咽,4.23,21,46.86,45,5.38
2007,不分男女,新竹市,鼻咽,5.59,26,48.96,46.5,6.52
2007,不分男女,嘉義市,鼻咽,4.9,16,45.94,49,5.86
2007,不分男女,新北市,鼻咽,5.52,250,49,48,6.58
2007,不分男女,桃園市,鼻咽,5.4,117,50.15,49,6.05
2007,不分男女,新竹縣,鼻咽,7.14,41,51.93,49,8.27
2007,不分男女,宜蘭縣,鼻咽,7.76,44,52.82,50.5,9.56
2007,不分男女,苗栗縣,鼻咽,5.67,37,49.51,49,6.61
2007,不分男女,彰化縣,鼻咽,6.46,100,50.84,49,7.61
2007,不分男女,南投縣,鼻咽,5.53,36,53.08,53,6.75
2007,不分男女,雲林縣,鼻咽,4.97,45,52.73,53,6.2
2007,不分男女,嘉義縣,鼻咽,3.87,26,48.42,48,4.72
2007,不分男女,屏東縣,鼻咽,7.21,81,52.19,51,9.11
2007,不分男女,澎湖縣,鼻咽,4.73,5,43.2,47,5.41
2007,不分男女,花蓮縣,鼻咽,4.41,20,58.3,56,5.83
2007,不分男女,台東縣,鼻咽,4.44,13,54,54,5.56
2007,不分男女,金門縣,鼻咽,4.2,5,58.2,53,6.13
2008,不分男女,台閩地區,鼻咽,5.55,1569,50.38,49,6.81
2008,不分男女,台北市,鼻咽,4.78,162,49.48,48,6.18
2008,不分男女,台中市,鼻咽,5.45,166,51.6,50,6.33
2008,不分男女,台南市,鼻咽,5.73,132,49.7,47,7.05
2008,不分男女,高雄市,鼻咽,6.8,238,49.29,49,8.59
2008,不分男女,基隆市,鼻咽,3.94,20,54.2,53,5.14
2008,不分男女,新竹市,鼻咽,5.3,25,48.92,49,6.17
2008,不分男女,嘉義市,鼻咽,4.57,16,52.63,49,5.84
2008,不分男女,新北市,鼻咽,5.8,268,49.01,47,6.99
2008,不分男女,桃園市,鼻咽,5.62,127,48.53,47,6.48
2008,不分男女,新竹縣,鼻咽,6.87,41,50.24,46,8.15
2008,不分男女,宜蘭縣,鼻咽,7.73,46,53.39,51.5,9.98
2008,不分男女,苗栗縣,鼻咽,4.5,29,50.76,53,5.17
2008,不分男女,彰化縣,鼻咽,5.08,79,51.97,49,6.02
2008,不分男女,南投縣,鼻咽,4.26,29,52.79,54,5.45
2008,不分男女,雲林縣,鼻咽,5.19,49,55.1,55,6.77
2008,不分男女,嘉義縣,鼻咽,2.93,21,53.52,51,3.83
2008,不分男女,屏東縣,鼻咽,5.98,67,51.75,51,7.57
2008,不分男女,澎湖縣,鼻咽,1.81,2,39.5,39.5,2.14
2008,不分男女,花蓮縣,鼻咽,5.59,24,52.71,53.5,7.03
2008,不分男女,台東縣,鼻咽,6.99,21,54.14,57,9.06
2008,不分男女,金門縣,鼻咽,5.62,6,47,45.5,7.09
2008,不分男女,連江縣,鼻咽,6.01,1,54,54,10.25
2009,不分男女,台閩地區,鼻咽,5.32,1531,50.76,50,6.62
2009,不分男女,台北市,鼻咽,4.6,160,51.06,49,6.14
2009,不分男女,台中市,鼻咽,5.32,164,49.79,47,6.22
2009,不分男女,台南市,鼻咽,4.96,117,51.79,52,6.24
2009,不分男女,高雄市,鼻咽,5.64,200,52.3,51.5,7.22
2009,不分男女,基隆市,鼻咽,4.41,20,43.25,42,5.15
2009,不分男女,新竹市,鼻咽,5.34,25,53.4,54,6.07
2009,不分男女,嘉義市,鼻咽,6.29,21,51.05,51,7.67
2009,不分男女,新北市,鼻咽,5.44,262,50.35,49,6.76
2009,不分男女,桃園市,鼻咽,6.34,149,49.57,48,7.53
2009,不分男女,新竹縣,鼻咽,6.44,38,50.58,51.5,7.44
2009,不分男女,宜蘭縣,鼻咽,5.59,33,52.27,54,7.15
2009,不分男女,苗栗縣,鼻咽,3.96,25,47.16,43,4.45
2009,不分男女,彰化縣,鼻咽,5.33,83,49.61,50,6.32
2009,不分男女,南投縣,鼻咽,6.42,42,49.48,48.5,7.91
2009,不分男女,雲林縣,鼻咽,4.42,41,51.24,51,5.67
2009,不分男女,嘉義縣,鼻咽,4.55,32,52.5,48.5,5.84
2009,不分男女,屏東縣,鼻咽,7.49,84,52.04,52,9.52
2009,不分男女,澎湖縣,鼻咽,0.9,1,41,41,1.04
2009,不分男女,花蓮縣,鼻咽,4.03,17,51.24,47,4.99
2009,不分男女,台東縣,鼻咽,3.67,10,49,50.5,4.3
2009,不分男女,金門縣,鼻咽,4.01,6,61.83,56,6.4
2010,不分男女,台閩地區,鼻咽,5.4,1591,50.99,51,6.87
2010,不分男女,台北市,鼻咽,4.61,163,51.35,51,6.22
2010,不分男女,台中市,鼻咽,4.86,156,49.54,49,5.89
2010,不分男女,台南市,鼻咽,4.98,121,51.73,52,6.46
2010,不分男女,高雄市,鼻咽,5.86,211,50.99,50,7.61
2010,不分男女,基隆市,鼻咽,4.07,22,54.41,52,5.73
2010,不分男女,新竹市,鼻咽,5.26,25,55.2,57,6.02
2010,不分男女,嘉義市,鼻咽,4.16,15,54.07,56,5.51
2010,不分男女,新北市,鼻咽,5.45,273,49.86,49,7
2010,不分男女,桃園市,鼻咽,5.59,132,48.98,49.5,6.59
2010,不分男女,新竹縣,鼻咽,5.82,36,47.56,44,7.02
2010,不分男女,宜蘭縣,鼻咽,7.2,42,50.79,51,9.12
2010,不分男女,苗栗縣,鼻咽,6.31,43,51,53,7.67
2010,不分男女,彰化縣,鼻咽,5.49,87,50.51,48,6.66
2010,不分男女,南投縣,鼻咽,5.23,35,51.03,50,6.65
2010,不分男女,雲林縣,鼻咽,4.48,43,55.44,54,5.99
2010,不分男女,嘉義縣,鼻咽,5.27,40,57.13,58,7.36
2010,不分男女,屏東縣,鼻咽,6.72,77,51.7,53,8.82
2010,不分男女,澎湖縣,鼻咽,9.76,12,52.58,54,12.38
2010,不分男女,花蓮縣,鼻咽,5.55,25,53.08,52,7.38
2010,不分男女,台東縣,鼻咽,9.83,29,52.52,53,12.57
2010,不分男女,金門縣,鼻咽,2.49,3,46.33,44,3.08
2010,不分男女,連江縣,鼻咽,6.92,1,48,48,10.06
2011,不分男女,台閩地區,鼻咽,5.32,1590,50.9,50,6.85
2011,不分男女,台北市,鼻咽,4.47,156,50.6,49,5.88
2011,不分男女,台中市,鼻咽,5.07,169,51.43,50,6.34
2011,不分男女,台南市,鼻咽,5.39,134,52.4,53,7.14
2011,不分男女,高雄市,鼻咽,5.31,193,50.65,52,6.96
2011,不分男女,基隆市,鼻咽,5.86,31,53.81,51,8.16
2011,不分男女,新竹市,鼻咽,5.14,27,45.63,45,6.43
2011,不分男女,嘉義市,鼻咽,6.62,22,50.77,51.5,8.1
2011,不分男女,新北市,鼻咽,5.73,291,49.51,49,7.43
2011,不分男女,桃園市,鼻咽,5.31,129,47.84,48,6.41
2011,不分男女,新竹縣,鼻咽,5.42,34,49.32,49.5,6.57
2011,不分男女,宜蘭縣,鼻咽,5.73,33,53.67,58,7.19
2011,不分男女,苗栗縣,鼻咽,3.81,27,50.37,48,4.8
2011,不分男女,彰化縣,鼻咽,5.33,88,52.4,51,6.75
2011,不分男女,南投縣,鼻咽,5.36,36,53.44,48.5,6.89
2011,不分男女,雲林縣,鼻咽,5,47,52.55,55,6.59
2011,不分男女,嘉義縣,鼻咽,4.6,35,55.46,55,6.51
2011,不分男女,屏東縣,鼻咽,7.14,82,52.55,50.5,9.48
2011,不分男女,澎湖縣,鼻咽,2.03,3,54.33,52,3.09
2011,不分男女,花蓮縣,鼻咽,5.73,25,52.48,55,7.42
2011,不分男女,台東縣,鼻咽,7.57,23,52.26,53,10.07
2011,不分男女,金門縣,鼻咽,3.15,4,47.5,47,3.85
2011,不分男女,連江縣,鼻咽,10.63,1,28,28,9.9
2012,不分男女,台閩地區,鼻咽,5.18,1584,51.68,51,6.79
2012,不分男女,台北市,鼻咽,4.39,164,52.37,51,6.13
2012,不分男女,台中市,鼻咽,4.6,156,50.6,50,5.81
2012,不分男女,台南市,鼻咽,4.96,127,53.81,52,6.75
2012,不分男女,高雄市,鼻咽,6.52,240,50.92,51,8.64
2012,不分男女,基隆市,鼻咽,3.83,20,56.15,55.5,5.3
2012,不分男女,新竹市,鼻咽,4.55,23,50.43,49,5.41
2012,不分男女,嘉義市,鼻咽,3.23,11,49.55,49,4.06
2012,不分男女,新北市,鼻咽,5.3,274,49.95,49,6.96
2012,不分男女,桃園市,鼻咽,5.29,132,50.86,50,6.5
2012,不分男女,新竹縣,鼻咽,5.63,36,51.72,48.5,6.87
2012,不分男女,宜蘭縣,鼻咽,6.87,42,53.71,51.5,9.16
2012,不分男女,苗栗縣,鼻咽,6.12,43,50.53,50,7.62
2012,不分男女,彰化縣,鼻咽,4.76,80,54.54,53,6.15
2012,不分男女,南投縣,鼻咽,4.45,32,54.78,51,6.15
2012,不分男女,雲林縣,鼻咽,4.17,40,53.83,53,5.63
2012,不分男女,嘉義縣,鼻咽,3.81,28,53.32,53,5.25
2012,不分男女,屏東縣,鼻咽,6.11,72,53.04,52,8.39
2012,不分男女,澎湖縣,鼻咽,7.37,10,53.7,49.5,10.12
2012,不分男女,花蓮縣,鼻咽,3.6,16,50.94,52,4.77
2012,不分男女,台東縣,鼻咽,10.38,30,48.97,48,13.26
2012,不分男女,金門縣,鼻咽,4.2,6,51.83,49.5,5.3
2012,不分男女,連江縣,鼻咽,11.27,2,48,48,17.68
2013,不分男女,台閩地區,鼻咽,4.85,1511,51.8,52,6.46
2013,不分男女,台北市,鼻咽,3.9,145,52.26,52,5.4
2013,不分男女,台中市,鼻咽,5.07,174,50.83,49,6.44
2013,不分男女,台南市,鼻咽,4.64,118,52.39,52,6.27
2013,不分男女,高雄市,鼻咽,5.46,206,51.27,52,7.41
2013,不分男女,基隆市,鼻咽,4.46,24,55.13,53,6.4
2013,不分男女,新竹市,鼻咽,4.52,24,53.75,52,5.6
2013,不分男女,嘉義市,鼻咽,3.97,14,55,50,5.17
2013,不分男女,新北市,鼻咽,5.19,275,51.51,52,6.95
2013,不分男女,桃園市,鼻咽,5.28,138,49.09,48,6.75
2013,不分男女,新竹縣,鼻咽,5.39,35,53.23,51,6.6
2013,不分男女,宜蘭縣,鼻咽,6.6,40,50.83,51.5,8.72
2013,不分男女,苗栗縣,鼻咽,2.37,17,48.24,54,3.01
2013,不分男女,彰化縣,鼻咽,4.81,82,53.57,54,6.33
2013,不分男女,南投縣,鼻咽,4.27,30,54.77,49,5.8
2013,不分男女,雲林縣,鼻咽,3.63,35,53.23,53,4.94
2013,不分男女,嘉義縣,鼻咽,4.57,31,51.1,48,5.86
2013,不分男女,屏東縣,鼻咽,5.8,70,54.6,53.5,8.21
2013,不分男女,澎湖縣,鼻咽,2.23,3,58.67,56,2.99
2013,不分男女,花蓮縣,鼻咽,3.99,19,53.21,54,5.69
2013,不分男女,台東縣,鼻咽,8.77,26,50.42,49,11.56
2013,不分男女,金門縣,鼻咽,3.11,5,51,48,4.14
1979,不分男女,台閩地區,食道,3.16,377,59.23,59,2.15
1979,不分男女,台北市,食道,5.4,78,61.82,64,3.55
1979,不分男女,台中市,食道,2.64,28,56.07,55,1.79
1979,不分男女,台南市,食道,1.22,14,56.5,57,0.91
1979,不分男女,高雄市,食道,1.2,16,58.81,59.5,0.74
1979,不分男女,基隆市,食道,5.72,14,58.57,55.5,4.05
1979,不分男女,新竹市,食道,9.28,19,59.42,60,6.88
1979,不分男女,嘉義市,食道,3.06,5,59,57,1.97
1979,不分男女,新北市,食道,4.87,58,59.9,60.5,2.72
1979,不分男女,桃園市,食道,1.99,14,57.79,54.5,1.38
1979,不分男女,新竹縣,食道,1.77,5,50.6,53,1.39
1979,不分男女,宜蘭縣,食道,3.84,12,61.17,62.5,2.73
1979,不分男女,苗栗縣,食道,1.5,6,58.5,56,1.11
1979,不分男女,彰化縣,食道,2.81,23,57.22,59,1.99
1979,不分男女,南投縣,食道,2.31,9,58.67,62,1.72
1979,不分男女,雲林縣,食道,2.52,15,56.6,57,1.88
1979,不分男女,嘉義縣,食道,2.35,10,62.8,64.5,1.74
1979,不分男女,屏東縣,食道,0.6,4,60.75,62.5,0.45
1979,不分男女,花蓮縣,食道,4.6,13,63.08,65,3.68
1979,不分男女,台東縣,食道,4.33,10,61.4,61.5,3.55
1980,不分男女,台閩地區,食道,3.87,478,59.6,60,2.68
1980,不分男女,台北市,食道,6.46,99,59.9,59,4.46
1980,不分男女,台中市,食道,3.66,37,59.92,61,2.3
1980,不分男女,台南市,食道,1.55,18,59,62,1.16
1980,不分男女,高雄市,食道,2.61,35,60.29,60,1.59
1980,不分男女,基隆市,食道,5.11,13,58.62,59,3.77
1980,不分男女,新竹市,食道,2.24,5,59.6,60,1.78
1980,不分男女,嘉義市,食道,7.44,14,56.86,57.5,5.55
1980,不分男女,新北市,食道,5.02,65,61,60,2.88
1980,不分男女,桃園市,食道,3.41,22,61.09,59.5,2.09
1980,不分男女,新竹縣,食道,2.7,7,60.43,65,1.94
1980,不分男女,宜蘭縣,食道,4.96,17,57.35,56,3.84
1980,不分男女,苗栗縣,食道,2.44,10,55,55,1.84
1980,不分男女,彰化縣,食道,3.25,28,55.68,56,2.4
1980,不分男女,南投縣,食道,1.23,5,60.6,66,0.95
1980,不分男女,雲林縣,食道,1.85,11,61.73,64,1.38
1980,不分男女,嘉義縣,食道,2.24,9,62.67,60,1.57
1980,不分男女,屏東縣,食道,1.94,13,62.31,60,1.46
1980,不分男女,澎湖縣,食道,4.03,4,54.75,55,3.74
1980,不分男女,花蓮縣,食道,4.42,14,56.5,57.5,3.94
1980,不分男女,台東縣,食道,4.91,11,62.73,64,3.91
1980,不分男女,金門縣,食道,3.03,1,64,64,1.93
1981,不分男女,台閩地區,食道,4.11,503,61.41,61,2.76
1981,不分男女,台北市,食道,6.92,105,62.7,63,4.62
1981,不分男女,台中市,食道,4.51,45,61.16,60,2.73
1981,不分男女,台南市,食道,1.53,18,61.94,66,1.15
1981,不分男女,高雄市,食道,2.57,36,60.44,59,1.6
1981,不分男女,基隆市,食道,4.74,10,61.2,61.5,2.87
1981,不分男女,新竹市,食道,3.94,8,63.63,65,2.81
1981,不分男女,嘉義市,食道,0.95,2,54,54,0.79
1981,不分男女,新北市,食道,5.09,72,59.08,59,3.06
1981,不分男女,桃園市,食道,2.71,21,59.81,60,1.92
1981,不分男女,新竹縣,食道,1.88,5,62.6,60,1.38
1981,不分男女,宜蘭縣,食道,3.94,13,61.15,62,2.92
1981,不分男女,苗栗縣,食道,3.52,13,63.15,60,2.38
1981,不分男女,彰化縣,食道,2.63,22,60.95,60.5,1.86
1981,不分男女,南投縣,食道,2.45,7,63.29,58,1.33
1981,不分男女,雲林縣,食道,3.45,20,64.1,63.5,2.51
1981,不分男女,嘉義縣,食道,1.62,8,60.5,58.5,1.39
1981,不分男女,屏東縣,食道,2.64,15,60.2,62,1.68
1981,不分男女,澎湖縣,食道,1.17,1,45,45,0.95
1981,不分男女,花蓮縣,食道,5.55,16,61.5,62.5,4.48
1981,不分男女,台東縣,食道,5.03,12,62.5,63.5,4.27
1981,不分男女,金門縣,食道,10.65,4,60.75,59,7.96
1982,不分男女,台閩地區,食道,3.38,434,61.94,62,2.34
1982,不分男女,台北市,食道,1.58,25,61.76,65,1.07
1982,不分男女,台中市,食道,4.64,49,60.88,61,2.89
1982,不分男女,台南市,食道,0.71,9,55,56,0.57
1982,不分男女,高雄市,食道,1.98,30,61.4,61.5,1.31
1982,不分男女,基隆市,食道,2.62,7,61.71,61,2
1982,不分男女,新竹市,食道,0.36,1,59,59,0.35
1982,不分男女,新北市,食道,4.45,65,60.65,59,2.66
1982,不分男女,桃園市,食道,2.4,17,64.94,65,1.5
1982,不分男女,新竹縣,食道,1.77,5,57,57,1.37
1982,不分男女,宜蘭縣,食道,2.15,8,55.13,55.5,1.79
1982,不分男女,苗栗縣,食道,2.35,10,59.6,62,1.82
1982,不分男女,彰化縣,食道,3.88,32,64.41,64,2.68
1982,不分男女,南投縣,食道,1.96,8,64.5,65.5,1.51
1982,不分男女,雲林縣,食道,2.86,17,59.47,58,2.13
1982,不分男女,嘉義縣,食道,2.71,13,59.85,57,2.26
1982,不分男女,屏東縣,食道,2.8,15,67.2,67,1.67
1982,不分男女,澎湖縣,食道,2.27,2,54,54,1.9
1982,不分男女,花蓮縣,食道,4.04,13,63.92,64,3.61
1982,不分男女,台東縣,食道,4.22,9,62,61,3.2
1982,不分男女,金門縣,食道,14.93,6,58.33,58.5,11.92
1983,不分男女,台閩地區,食道,3.88,502,62.42,62,2.67
1983,不分男女,台北市,食道,5.49,84,65.26,66,3.52
1983,不分男女,台中市,食道,3.54,40,61.2,61,2.31
1983,不分男女,台南市,食道,1.76,20,68.4,69,1.25
1983,不分男女,高雄市,食道,2.43,33,63.55,63,1.42
1983,不分男女,基隆市,食道,6.12,16,60.31,58,4.55
1983,不分男女,新竹市,食道,1.18,3,59,60,1.02
1983,不分男女,嘉義市,食道,2.5,5,60.8,62,1.98
1983,不分男女,新北市,食道,5.77,85,62.58,62,3.38
1983,不分男女,桃園市,食道,4.74,38,61.84,61,3.27
1983,不分男女,新竹縣,食道,2.4,7,58.14,57,1.91
1983,不分男女,宜蘭縣,食道,1.67,6,63.17,61.5,1.34
1983,不分男女,苗栗縣,食道,1.86,8,62.13,58,1.46
1983,不分男女,彰化縣,食道,4.02,35,58.89,58,2.91
1983,不分男女,南投縣,食道,2.36,10,61.3,61.5,1.88
1983,不分男女,雲林縣,食道,3.37,21,61.1,61,2.64
1983,不分男女,嘉義縣,食道,1.78,8,69.25,71,1.39
1983,不分男女,屏東縣,食道,2.15,15,59,57,1.67
1983,不分男女,澎湖縣,食道,0.97,1,59,59,0.96
1983,不分男女,花蓮縣,食道,4.08,12,63,63,3.32
1983,不分男女,台東縣,食道,5.02,12,61.42,62.5,4.29
1983,不分男女,金門縣,食道,18.67,7,54.86,55,13.93
1984,不分男女,台閩地區,食道,3.55,480,63.23,63,2.52
1984,不分男女,台北市,食道,4.14,73,63.88,64,2.98
1984,不分男女,台中市,食道,3.66,43,62.63,61,2.42
1984,不分男女,台南市,食道,2.41,30,63.47,64,1.85
1984,不分男女,高雄市,食道,1.45,22,62.77,62.5,0.94
1984,不分男女,基隆市,食道,6.68,18,63.17,65,5.1
1984,不分男女,新竹市,食道,4.2,10,60.8,61,3.36
1984,不分男女,嘉義市,食道,1.99,4,55.5,53.5,1.58
1984,不分男女,新北市,食道,5.89,87,63.69,63,3.36
1984,不分男女,桃園市,食道,3.9,32,64.91,64.5,2.69
1984,不分男女,新竹縣,食道,2.71,8,66.38,64,2.19
1984,不分男女,宜蘭縣,食道,3.08,11,64.55,65,2.45
1984,不分男女,苗栗縣,食道,1.75,8,61.88,59.5,1.45
1984,不分男女,彰化縣,食道,3.28,28,66.89,67.5,2.3
1984,不分男女,南投縣,食道,2.43,11,58.82,58,2.06
1984,不分男女,雲林縣,食道,1.33,9,57.89,56,1.13
1984,不分男女,嘉義縣,食道,2.94,15,63.2,61,2.62
1984,不分男女,屏東縣,食道,2,14,64.5,65.5,1.55
1984,不分男女,澎湖縣,食道,3.37,3,58.33,54,2.91
1984,不分男女,花蓮縣,食道,5.2,17,63.82,62,4.7
1984,不分男女,台東縣,食道,4.34,10,62.9,62.5,3.6
1984,不分男女,金門縣,食道,25.34,11,68.73,69,22.2
1984,不分男女,連江縣,食道,18.04,1,58,58,14.04
1985,不分男女,台閩地區,食道,3.14,451,62.66,63,2.34
1985,不分男女,台北市,食道,3.1,58,64.78,64,2.31
1985,不分男女,台中市,食道,3.49,42,62.74,62,2.31
1985,不分男女,台南市,食道,0.89,12,64.5,63,0.73
1985,不分男女,高雄市,食道,2.46,40,62.58,61,1.68
1985,不分男女,基隆市,食道,3.98,11,63.82,63,3.13
1985,不分男女,新竹市,食道,2.64,6,68.5,66.5,1.97
1985,不分男女,嘉義市,食道,3.26,7,58,60,2.76
1985,不分男女,新北市,食道,4.9,81,61.59,62,3.04
1985,不分男女,桃園市,食道,4.51,39,63.72,63,3.22
1985,不分男女,新竹縣,食道,0.94,3,56.67,60,0.82
1985,不分男女,宜蘭縣,食道,4.6,16,59.56,63.5,3.56
1985,不分男女,苗栗縣,食道,1.16,5,63.6,66,0.91
1985,不分男女,彰化縣,食道,4.44,40,60.9,63,3.27
1985,不分男女,南投縣,食道,2.92,13,63.62,64,2.43
1985,不分男女,雲林縣,食道,1.97,13,62.92,64,1.64
1985,不分男女,嘉義縣,食道,0.94,5,64.6,63,0.88
1985,不分男女,屏東縣,食道,1.37,10,60.2,60,1.11
1985,不分男女,澎湖縣,食道,3.26,3,57.33,61,2.93
